,ISIN,Name,Symbol,Type,TER,Dividendi,Trading Currency,info
2164,IE000W080FK3,HSBC MSCI Emerging Markets Small Cap ESG UCITS ETF USD Acc,H41F,ETF,"0,35%",Accumulating,EUR,"Equity,EmergingMarkets,SmallCap"
2165,IE000VML2GZ3,Amundi MSCI USA ESG Leaders Extra UCITS ETF DR - USD (A),MWOJ,ETF,"0,10%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
2166,IE000VML2GZ3,Amundi MSCI USA ESG Leaders Extra UCITS ETF DR - USD,MWOK (USD),ETF,"0,10%",Accumulating,USD,"Equity,UnitedStates,Social/Environmental"
2167,IE000QADMYA3,Vanguard ESG EUR Corporate Bond UCITS ETF (EUR) Accumulating,V3RE,ETF,"0,11%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2168,IE000F37PGZ3,Vanguard ESG EUR Corporate Bond UCITS ETF (EUR) Distributing,V3RF,ETF,"0,11%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2169,IE000JQV8511,Vanguard ESG USD Corporate Bond UCITS ETF (USD) Accumulating,V3CU,ETF,"0,11%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2170,IE000RO1O3N4,Vanguard ESG USD Corporate Bond UCITS ETF (USD) Distributing,V3CD,ETF,"0,11%",Distributing,EUR,"Bonds,World,Corporate,Allmaturities"
2171,IE000EKJRSZ3,Vanguard ESG USD Corporate Bond UCITS ETF EUR Hedged Accumulating,V3CE,ETF,"0,16%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2172,LU1646360039,Amundi Index MSCI Japan SRI PAB - UCITS ETF DR - HEDGED CHF (C),8R80,ETF,"0,20%",Accumulating,CHF,"Equity,Japan,Social/Environmental"
2173,IE000QDFFK00,AXA IM Nasdaq 100 UCITS ETF USD Acc,ANAU,ETF,"0,14%",Accumulating,USD,"Equity,UnitedStates,Technology"
2174,IE00BM8R0J59,Global X Nasdaq 100 Covered Call UCITS ETF,QYLE,ETF,"0,45%",Distributing,EUR,"Equity,UnitedStates,Technology,AlternativeInvestments"
2175,LU2446383338,BNP Paribas Easy € Corp Bond SRI PAB 3-5Y UCITS ETF,ASRX,ETF,"0,20%",Accumulating,EUR,"Bonds,World,Corporate,3-5"
2176,IE000Y9MG996,Amundi US Tech 100 Equal Weight UCITS ETF DR - USD (D),WEBA,ETF,"0,07%",Distributing,EUR,"Equity,UnitedStates,Technology"
2177,IE000Y9MG996,Amundi US Tech 100 Equal Weight UCITS ETF DR - USD,WEBB (USD),ETF,"0,07%",Distributing,USD,"Equity,UnitedStates,Technology"
2178,IE000TZT8TI0,Xtrackers Emerging Markets Net Zero Pathway Paris Aligned UCITS ETF,XEMN,ETF,"0,20%",Accumulating,EUR,"Equity,EmergingMarkets,Social/Environmental,ClimateChange"
2179,IE0005TF96I9,VanEck Bionic Engineering UCITS ETF,CIB0,ETF,"0,55%",Accumulating,EUR,"Equity,HealthCare,AgeingPopulation"
2180,LU2446383171,BNP Paribas Easy MSCI World ESG Filtered Min TE UCITS ETF,ASRY,ETF,"0,15%",Accumulating,EUR,"Equity,World,Social/Environmental"
2181,IE00013A2XD6,iShares MSCI ACWI SRI UCITS ETF USD (Dist),CBUQ,ETF,"0,20%",Distributing,EUR,"Equity,World,Social/Environmental"
2182,IE000NVVIF88,HSBC MSCI Emerging Markets Value ESG UCITS ETF USD Acc,H41E,ETF,"0,35%",Accumulating,EUR,"Equity,EmergingMarkets,Value"
2183,IE0007ULOZS8,Xtrackers S&P 500 ESG UCITS ETF,XZSP,ETF,"0,08%",Accumulating,EUR,"Equity,UnitedStates,Social/Environmental"
2184,IE0004MFRED4,Xtrackers S&P 500 Equal Weight ESG UCITS ETF,XZEW,ETF,"0,17%",Accumulating,EUR,"Equity,UnitedStates,EqualWeighted"
2185,IE000G3A6RN7,JPM Carbon Transition China Equity (CTB) UCITS ETF - USD (acc),JCCT,ETF,"0,35%",Accumulating,EUR,"Equity,China,Social/Environmental,ClimateChange"
2186,LU2439735890,Amundi China CNY Bonds - UCITS ETF DR,CNYE,ETF,"0,20%",Accumulating,EUR,"Bonds,China,Government,Allmaturities"
2187,LU2439735890,Amundi China CNY Bonds - UCITS ETF DR,CNYF (USD),ETF,"0,20%",Accumulating,USD,"Bonds,China,Government,Allmaturities"
2188,IE000QMIHY81,HSBC MSCI World UCITS ETF EUR Hedged (Acc),H41H,ETF,"0,18%",Accumulating,EUR,"Equity,World"
2189,LU0969639128,UBS ETF (LU) Bloomberg EUR Treasury 1-10 UCITS ETF (EUR) A-dis,UEF4,ETF,"0,17%",Distributing,EUR,"Bonds,Europe,Government,7-10"
2190,IE00BD4TXS21,UBS ETF (IE) MSCI USA UCITS ETF (USD) A-acc,4UBB,ETF,"0,14%",Accumulating,EUR,"Equity,UnitedStates"
2191,IE000RN58M26,iShares Metaverse UCITS ETF USD (Acc),CBUV,ETF,"0,50%",Accumulating,EUR,"Equity,World,Social/Environmental,Metaverse"
2192,IE000AQ7A2X6,SPDR Bloomberg Global Aggregate Bond EUR Hdg UCITS ETF (Acc),SPFF,ETF,"0,10%",Accumulating,EUR,"Bonds,World,Aggregate,Allmaturities"
2193,IE0005E47AH7,"Xtrackers MSCI Global SDG 9 Industry, Innovation & Infrastructure UCITS ETF",SDG9,ETF,"0,35%",Accumulating,EUR,"Equity,World,Infrastructure,Robotics&Automation"
2194,IE000V0GDVU7,Xtrackers MSCI Global SDG 11 Sustainable Cities UCITS ETF,XG11,ETF,"0,35%",Accumulating,EUR,"Equity,World,Infrastructure"
2195,IE000Y6ZXZ48,Xtrackers MSCI Global SDG 12 Circular Economy UCITS ETF,XG12,ETF,"0,35%",Accumulating,EUR,"Equity,World,Social/Environmental,CircularEconomy"
2196,IE000XLJ2JQ9,Amundi S&P SmallCap 600 ESG UCITS ETF - Dist,MWON,ETF,"0,35%",Distributing,EUR,"Equity,UnitedStates,SmallCap"
2197,LU2555926455,Ossiam Shiller Barclays CAPE Global Sector Value TR - UCITS ETF 1C (EUR),EUPB,ETF,"0,65%",Accumulating,EUR,
2198,LU2555926372,Ossiam Shiller Barclays CAPE Global Sector Value TR - UCITS ETF 1C (USD),EUPA,ETF,"0,65%",Accumulating,USD,
2199,IE000ZWSN3F7,Invesco Global High Yield Corporate Bond ESG UCITS ETF Dist,GB1D,ETF,"0,25%",Distributing,EUR,"Bonds,World,Corporate,Allmaturities"
2200,IE0001VDDL68,Invesco Global High Yield Corporate Bond ESG UCITS ETF Acc,GB1A,ETF,"0,25%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2201,LU2552296563,Xtrackers II iBoxx Eurozone Government Bond Yield Plus 1-3 UCITS ETF,XY2D,ETF,"0,15%",Accumulating,EUR,"Bonds,Europe,Government,0-3"
2202,IE000D8FCSD8,iShares Listed Private Equity UCITS ETF USD (Acc),CBUW,ETF,"0,75%",Accumulating,EUR,"Equity,World,PrivateEquity"
2203,IE000M7V94E1,VanEck Uranium and Nuclear Technologies UCITS ETF,NUKL,ETF,"0,55%",Accumulating,EUR,"Equity,World,Uranium"
2204,LU1900069219,Amundi Bloomberg Equal-weight Commodity ex-Agriculture UCITS ETF Euro Hedged Acc,C099,ETF,"0,35%",Accumulating,EUR,"Commodities,Broadmarket"
2205,IE000PSF3A70,Xtrackers MSCI Global SDGs UCITS ETF,XDGI,ETF,"0,35%",Accumulating,EUR,"Equity,World,Social/Environmental"
2206,IE00036F4K40,Xtrackers MSCI Global SDG 3 Good Health UCITS ETF,XDG3,ETF,"0,35%",Accumulating,EUR,"Equity,World,HealthCare"
2207,IE0007WJ6B10,Xtrackers MSCI Global SDG 6 Clean Water & Sanitation UCITS ETF,XDG6,ETF,"0,35%",Accumulating,EUR,"Equity,World,Social/Environmental,Water"
2208,IE000JZYIUN0,Xtrackers MSCI Global SDG 7 Affordable and Clean Energy UCITS ETF,XDG7,ETF,"0,35%",Accumulating,EUR,"Equity,World,Social/Environmental,CleanEnergy"
2209,LU2533810276,BNP Paribas Easy ECPI Circular Economy Leaders UCITS ETF - USD,BJLC,ETF,"0,30%",Accumulating,USD,"Equity,World,Social/Environmental,CircularEconomy"
2210,LU2533813296,BNP Paribas Easy ECPI Global ESG Blue Economy UCITS ETF - USD,ASR1,ETF,"0,30%",Accumulating,USD,"Equity,World,Social/Environmental"
2211,LU2533811167,BNP Paribas Easy ECPI Global ESG Infrastructure UCITS ETF - USD,BJLB,ETF,"0,30%",Accumulating,USD,"Equity,World,Infrastructure"
2212,LU2533811084,BNP Paribas Easy ECPI Global ESG Med Tech UCITS ETF - USD,BJLA,ETF,"0,30%",Accumulating,USD,"Equity,World,HealthCare"
2213,LU2533813023,BNP Paribas Easy ECPI Global ESG Hydrogen Economy UCITS ETF - USD,ASRZ,ETF,"0,30%",Accumulating,USD,"Equity,World,Social/Environmental,Hydrogen"
2214,IE000LSRKCB4,Global X S&P 500 Quarterly Buffer UCITS ETF - USD Accumulating,SPQB,ETF,"0,45%",Accumulating,EUR,
2215,IE000EPX8KB7,Global X S&P 500 Quarterly Tail Hedge UCITS ETF - USD Accumulating,SPQH,ETF,"0,45%",Accumulating,EUR,
2216,IE000CK5G8J7,iShares Global Infrastructure UCITS ETF USD (Acc),CBUX,ETF,"0,70%",Accumulating,EUR,"Equity,World,Infrastructure"
2217,DE000A2QP4B6,iShares STOXX Europe 600 UCITS ETF (DE) EUR (Acc),EXIE,ETF,"0,20%",Accumulating,EUR,"Equity,Europe"
2218,LU2572256662,Amundi PEA Dow Jones Industrial Average,AHYI,ETF,"0,45%",Distributing,EUR,"Equity,UnitedStates"
2219,LU2572256662,Amundi PEA Dow Jones Industrial Average,AHYL,ETF,"0,45%",Distributing,EUR,"Equity,UnitedStates"
2220,LU2572256829,Amundi German Bund Daily (-1x) Inverse UCITS ETF - Dist,AHYJ,ETF,"0,20%",Distributing,EUR,"Bonds,Germany,Government,7-10"
2221,LU2572257041,Amundi ShortDAX Daily (-1x) Inverse UCITS ETF - Dist,AHYK,ETF,"0,30%",Distributing,EUR,"Equity,Germany"
2222,LU2533812991,BNP Paribas Easy € Aggregate Bond SRI Fossil Free UCITS ETF Capitalisation,BJLF,ETF,"0,15%",Accumulating,EUR,"Bonds,World,Aggregate,Allmaturities"
2223,LU2533812728,BNP Paribas Easy € Aggregate Bond SRI Fossil Free UCITS ETF Distribution,BJLD,ETF,"0,15%",Distributing,EUR,"Bonds,World,Aggregate,Allmaturities"
2224,LU2533810862,BNP Paribas Easy JPM ESG EMU Government Bond IG 1-3Y UCITS ETF Capitalisation,BJLG,ETF,"0,15%",Accumulating,EUR,"Bonds,Europe,Government,0-3"
2225,LU2533810789,BNP Paribas Easy JPM ESG EMU Government Bond IG 1-3Y UCITS ETF Distribution,BJLH,ETF,"0,15%",Distributing,EUR,"Bonds,Europe,Government,0-3"
2226,IE0006FDYJF8,Xtrackers MSCI Japan Climate Transition UCITS ETF,XCJD,ETF,"0,15%",Distributing,EUR,"Equity,Japan,Social/Environmental,ClimateChange"
2227,IE000GYDNJS5,Xtrackers MSCI USA Climate Transition UCITS ETF,XCUD,ETF,"0,09%",Distributing,EUR,"Equity,UnitedStates,Social/Environmental,ClimateChange"
2228,IE000W6L2AI3,Xtrackers MSCI EMU Climate Transition UCITS ETF,XCEU,ETF,"0,12%",Accumulating,EUR,"Equity,Europe,Social/Environmental,ClimateChange"
2229,IE000N9MLVT1,Xtrackers MSCI Europe Climate Transition UCITS ETF,XECT,ETF,"0,12%",Accumulating,EUR,"Equity,Europe,Social/Environmental,ClimateChange"
2230,IE000P4AYI47,Xtrackers MSCI World Climate Transition UCITS ETF,XCTW,ETF,"0,19%",Accumulating,EUR,"Equity,World,Social/Environmental,ClimateChange"
2231,IE00BFMXYP42,Vanguard FTSE 100 UCITS ETF (GBP) Accumulating,VUKG,ETF,"0,09%",Accumulating,EUR,"Equity,UnitedKingdom"
2232,IE00BFMXVQ44,Vanguard FTSE 250 UCITS ETF (GBP) Accumulating,VMIG,ETF,"0,10%",Accumulating,EUR,"Equity,UnitedKingdom,MidCap"
2233,IE00BGYWSV06,Vanguard USD Corporate 1-3 year Bond UCITS ETF ( USD) Acc,VAGY,ETF,"0,09%",Accumulating,EUR,"Bonds,World,Corporate,0-3"
2234,IE00BH04GW44,Vanguard U.K. Gilt UCITS ETF (GBP) Accumulating,VX6F,ETF,"0,07%",Accumulating,EUR,"Bonds,UnitedKingdom,Government,Allmaturities"
2235,IE00BLRPPV00,Vanguard U.S. Treasury 0-1 Year Bond UCITS ETF (USD) Accumulating,VUCF,ETF,"0,07%",Accumulating,EUR,"Bonds,UnitedStates,Government,0-3"
2236,IE00BGYWFS63,Vanguard USD Treasury Bond UCITS ETF (USD) Accumulating,VAGT,ETF,"0,07%",Accumulating,EUR,"Bonds,UnitedStates,Government,Allmaturities"
2237,IE000QLV3SY5,Franklin MSCI Emerging Markets Paris Aligned Climate UCITS ETF,FVEM,ETF,"0,18%",Accumulating,EUR,"Equity,EmergingMarkets,Social/Environmental,ClimateChange"
2238,LU2572256746,Amundi MSCI China A II UCITS ETF Dist,C024,ETF,"0,40%",Distributing,EUR,"Equity,China"
2239,LU2572256746,Amundi MSCI China A II UCITS ETF Dist,C025 (USD),ETF,"0,40%",Distributing,USD,"Equity,China"
2240,LU2572257470,Amundi MSCI Europe Small Cap ESG Climate Net Zero Ambition CTB UCITS ETF Dist,X026,ETF,"0,35%",Distributing,EUR,"Equity,Europe,SmallCap,ClimateChange"
2241,LU2572257397,Amundi MSCI Pacific ESG Climate Net Zero Ambition CTB UCITS ETF Dist,X014,ETF,"0,45%",Distributing,EUR,"Equity,AsiaPacific,Social/Environmental,ClimateChange"
2242,IE00BGYWCB81,Vanguard USD Emerging Markets Government Bond UCITS ETF USD Acc,VAGG,ETF,"0,25%",Accumulating,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
2243,LU2581375156,Xtrackers STOXX Europe 600 UCITS ETF,XSX7,ETF,"0,18%",Distributing,EUR,"Equity,Europe"
2244,LU2581375230,Xtrackers MSCI Japan UCITS ETF,XM1D,ETF,"0,12%",Distributing,EUR,"Equity,Japan"
2245,LU2581375073,Xtrackers MSCI USA Swap UCITS ETF,XUSW,ETF,"0,07%",Distributing,EUR,"Equity,UnitedStates"
2246,IE000CXLGK86,Xtrackers S&P 500 Equal Weight UCITS ETF,XDED,ETF,"0,20%",Distributing,EUR,"Equity,UnitedStates,EqualWeighted"
2247,IE000K6PPGX7,Sprott Energy Transition Materials UCITS ETF,M7ES,ETF,"0,75%",Accumulating,EUR,"Equity,World,BasicMaterials"
2248,IE000IF0HTJ9,Fidelity Global Government Bond Climate Aware UCITS ETF - Inc,FFGG,ETF,"0,20%",Distributing,EUR,
2249,IE0007M3MLF3,WisdomTree Global Quality Dividend Growth UCITS ETF - EUR Hedged Acc,WGRU,ETF,"0,43%",Accumulating,EUR,"Equity,World,Fundamental/Quality"
2250,LU2573966905,Amundi MSCI Emerging Markets II UCITS ETF - Dist,AE5A,ETF,"0,14%",Distributing,EUR,"Equity,EmergingMarkets"
2251,IE000JTPK610,iShares MSCI ACWI SRI UCITS ETF USD (Acc),CBUY,ETF,"0,20%",Accumulating,EUR,"Equity,World,Social/Environmental"
2252,IE000H22E3N8,iShares Core GBP Corp Bond UCITS ETF EUR Hedged (Acc),CBU0,ETF,"0,25%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2253,IE000VSFIC94,iShares Broad $ High Yield Corp Bond UCITS ETF EUR Hedged (Acc),CBU1,ETF,"0,22%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2254,IE000NXF88S1,VanEck Oil Services UCITS ETF,V0IH,ETF,"0,35%",Accumulating,EUR,"Equity,UnitedStates,Energy"
2255,IE000YYE6WK5,VanEck Defense UCITS ETF,DFEN,ETF,"0,55%",Accumulating,EUR,"Equity,World,Military&Defense"
2256,LU1708330235,Amundi Index J.P. Morgan GBI Global Govies UCITS ETF DR - EUR Hedged,A4HD,ETF,"0,22%",Accumulating,EUR,"Bonds,World,Government,Allmaturities"
2257,IE000XG0ZRI7,Invesco Global High Yield Corporate Bond ESG UCITS ETF - EUR Pfund Hedged Acc,GB1E,ETF,"0,30%",Accumulating,EUR,"Bonds,World,Corporate,Allmaturities"
2258,IE00018LB0D8,Invesco S&P World Financials ESG UCITS ETF Acc,WF1E,ETF,"0,18%",Accumulating,EUR,"Equity,World,Financials"
2259,IE000AIFGRB9,Invesco S&P World Energy ESG UCITS ETF Acc,WDEE,ETF,"0,18%",Accumulating,EUR,"Equity,World,Energy"
2260,IE000L4EH2K5,Invesco S&P World Health Care ESG UCITS ETF Acc,WH2E,ETF,"0,18%",Accumulating,EUR,"Equity,World,HealthCare"
2261,IE000Q0IU5T1,Invesco S&P World Information Technology ESG UCITS ETF Acc,WDTE,ETF,"0,18%",Accumulating,EUR,"Equity,World,Technology"
2262,IE000HT7E0B1,Xtrackers Nordic Net Zero Pathway Paris Aligned UCITS ETF,XNZN,ETF,"0,15%",Accumulating,EUR,"Equity,Europe,Social/Environmental,ClimateChange"
2263,IE00B27YCN58,iShares MSCI World Islamic UCITS ETF USD (Dist),IUSD,ETF,"0,30%",Distributing,EUR,"Equity,World,IslamicInvesting"
2264,IE000CR3ZDF9,iShares EUR Aggregate Bond ESG UCITS ETF,CBU2,ETF,"0,16%",Accumulating,EUR,"Bonds,World,Aggregate,Allmaturities"
2265,LU2158769930,Xtrackers J.P. Morgan EM Local Government Bond UCITS ETF,XEML,ETF,"0,25%",Distributing,EUR,"Bonds,EmergingMarkets,Government,Allmaturities"
2266,JE00B3MR2Q90,WisdomTree Long CHF Short EUR,XBJA,ETN,"0,39%",,EUR,
2267,JE00B3MRDD32,WisdomTree Long NOK Short EUR,LNOE,ETN,"0,39%",,EUR,
2268,JE00B3MQG751,WisdomTree Long SEK Short EUR,XBJD,ETN,"0,39%",,EUR,
2269,JE00B3MWC642,WisdomTree Long JPY Short EUR,SJPS,ETN,"0,39%",,EUR,
2270,JE00B3KNMS14,WisdomTree Short JPY Long EUR,SJPL,ETN,"0,39%",,EUR,
2271,JE00B3L54023,WisdomTree Short CHF Long EUR,SCHE,ETN,"0,39%",,EUR,
2272,JE00B3SBYQ91,WisdomTree Short USD Long EUR,XBJQ,ETN,"0,39%",,EUR,
2273,JE00B6822V48,WisdomTree Long CNY Short USD,XBJE,ETN,"0,59%",,EUR,
2274,JE00B66M4S72,WisdomTree Short CNY Long USD,XBJF,ETN,"0,59%",,EUR,
2275,JE00B3RNTN80,WisdomTree Long USD Short EUR,XBJP,ETN,"0,39%",,EUR,
2276,JE00B3XGSP64,WisdomTree Long AUD Short EUR,XBJJ,ETN,"0,39%",,EUR,
2277,IE00B8GKPP93,WisdomTree DAX 3x Daily Short,3DES,ETN,"0,80%",,EUR,
2278,IE00B878KX55,WisdomTree DAX 3x Daily Leveraged,3DEL,ETN,"0,75%",,EUR,
2279,IE00B8JF9153,WisdomTree EURO STOXX 50 3x Daily Short,PCFC,ETN,"0,80%",,EUR,
2280,IE00B7SD4R47,WisdomTree EURO STOXX 50 3x Daily Leveraged,PCFD,ETN,"0,75%",,EUR,
2281,IE00BKS8QT65,WisdomTree US Treasuries 10Y 3x Daily Short,TY3S,ETN,"0,30%",,EUR,
2282,IE00BKS8QN04,WisdomTree Bund 10Y 3x Daily Short,SBU3,ETN,"0,30%",,EUR,
2283,JE00BMM1XD84,WisdomTree Short USD Long EUR 5x Daily,5CH6,ETN,"0,98%",,EUR,
2284,JE00BMM1XC77,WisdomTree Long USD Short EUR 5x Daily,5CH5,ETN,"0,98%",,EUR,
2285,IE00B7Y34M31,WisdomTree S&P 500 3x Daily Leveraged,US9L,ETN,"0,75%",,EUR,
2286,IE00BLRPRL42,WisdomTree NASDAQ 100 3x Daily Leveraged,3QQQ,ETN,"0,75%",,EUR,
2287,IE00B8K7KM88,WisdomTree S&P 500 3x Daily Short,US9S,ETN,"0,80%",,EUR,
2288,IE00BLRPRJ20,WisdomTree NASDAQ 100 3x Daily Short,3QSS,ETN,"0,80%",,EUR,
2289,IE00BLS09N40,WisdomTree EURO STOXX Banks 3x Daily Leveraged,0LJI,ETN,"0,89%",,EUR,
2290,IE00BYTYHN28,WisdomTree Emerging Markets 3x Daily Leveraged,3E3M,ETN,"0,99%",,EUR,
2291,IE00BLRPRH06,WisdomTree S&P 500 VIX Short-Term Futures 2.25x Daily Leveraged,VIXL,ETN,"0,99%",,EUR,
2292,IE00BYTYHM11,WisdomTree Emerging Markets 3x Daily Short,3E3S,ETN,"0,99%",,EUR,
2293,IE00BF4TW453,WisdomTree Bund 30Y 3x Daily Short,XMWH,ETN,"0,30%",,EUR,
2294,DE000A27Z304,ETC Group Physical Bitcoin,BTCE,ETN,"2,00%",,EUR,Cryptocurrencies
2295,DE000A27Z304,ETC Group Physical Bitcoin,BTCF (USD),ETN,"2,00%",,USD,Cryptocurrencies
2296,CH0454664001,21Shares Bitcoin ETP,2BTC,ETN,"1,49%",,EUR,Cryptocurrencies
2297,CH0454664001,21Shares Bitcoin ETP,2BTD (USD),ETN,"1,49%",,USD,Cryptocurrencies
2298,CH0514065058,21Shares Short Bitcoin ETP,2SBT,ETN,"2,50%",,EUR,Cryptocurrencies
2299,DE000A28M8D0,VanEck Bitcoin ETN,VBTC,ETN,"1,00%",,EUR,Cryptocurrencies
2300,DE000A3GMKD7,ETC Group Physical Ethereum,ZETH,ETN,"1,49%",,EUR,Cryptocurrencies
2301,DE000A3GMKD7,ETC Group Physical Ethereum,ZETI (USD),ETN,"1,49%",,USD,Cryptocurrencies
2302,CH0454664027,21Shares Ethereum Staking ETP,ETHA,ETN,"1,49%",,EUR,Cryptocurrencies
2303,CH0454664027,21Shares Ethereum Staking ETP,ETHB (USD),ETN,"1,49%",,USD,Cryptocurrencies
2304,CH0475552201,21Shares Bitcoin Cash ETP,ABCH,ETN,"2,50%",,EUR,Cryptocurrencies
2305,DE000A3GPSP7,VanEck Ethereum ETN,VETH,ETN,"1,00%",,EUR,Cryptocurrencies
2306,DE000A3GN5J9,ETC Group Physical Litecoin,ELTC,ETN,"2,00%",,EUR,Cryptocurrencies
2307,DE000A3GN5J9,ETC Group Physical Litecoin,ELTE (USD),ETN,"2,00%",,USD,Cryptocurrencies
2308,GB00BJYDH287,WisdomTree Bitcoin,WBIT,ETN,"0,95%",,EUR,Cryptocurrencies
2309,GB00BJYDH394,WisdomTree Ethereum,WETH,ETN,"0,95%",,EUR,Cryptocurrencies
2310,DE000A3GK2N1,DDA Physical Bitcoin ETP,XBTI,ETN,"0,95%",,EUR,Cryptocurrencies
2311,GB00BLD4ZL17,CoinShares Physical Bitcoin,BITC,ETN,"0,98%",,EUR,Cryptocurrencies
2312,GB00BLD4ZM24,CoinShares Physical Ethereum,CETH,ETN,"0,00%",,EUR,Cryptocurrencies
2313,GB00BLD4ZP54,CoinShares Physical Litecoin,CLTC,ETN,"1,50%",,EUR,Cryptocurrencies
2314,DE000A3GSUC5,VanEck Polkadot ETN,VDOT,ETN,"1,50%",,EUR,Cryptocurrencies
2315,DE000A3GSUD3,VanEck Solana ETN,VS0L,ETN,"1,50%",,EUR,Cryptocurrencies
2316,DE000A3GSUE1,VanEck TRON ETN,VTRX,ETN,"1,50%",,EUR,Cryptocurrencies
2317,CH1102728750,21Shares Cardano ETP,ADAA,ETN,"2,50%",,EUR,Cryptocurrencies
2318,CH0593331561,21Shares Polkadot ETP,ADOT,ETN,"2,50%",,EUR,Cryptocurrencies
2319,CH1109575535,21Shares Stellar Lumens ETP,XLME,ETN,"2,50%",,EUR,Cryptocurrencies
2320,CH0491507486,21Shares Tezos Staking ETP,AXTZ,ETN,"2,50%",,EUR,Cryptocurrencies
2321,CH1114873776,21Shares Solana Staking ETP,ASOL,ETN,"2,50%",,EUR,Cryptocurrencies
2322,CH0445689208,21Shares Crypto Basket Index ETP,21XH,ETN,"2,50%",,EUR,Cryptocurrencies
2323,XS2376095068,Invesco Physical Bitcoin,BTIC,ETN,"0,99%",,EUR,Cryptocurrencies
2324,GB00BMTP1733,WisdomTree Crypto Mega Cap Equal Weight,WMEG,ETN,"0,95%",,EUR,Cryptocurrencies
2325,GB00BMTP1626,WisdomTree Crypto Market,WBLC,ETN,"1,45%",,EUR,Cryptocurrencies
2326,GB00BMTP1519,WisdomTree Crypto Altcoins,ALTC,ETN,"1,45%",,EUR,Cryptocurrencies
2327,DE000A3GVKX6,ETC Group Physical Polkadot,PLKA,ETN,"1,95%",,EUR,Cryptocurrencies
2328,DE000A3GVKX6,ETC Group Physical Polkadot,PLKB (USD),ETN,"1,95%",,USD,Cryptocurrencies
2329,DE000A3GVKY4,ETC Group Physical Cardano,RDAN,ETN,"1,95%",,EUR,Cryptocurrencies
2330,DE000A3GVKY4,ETC Group Physical Cardano,RDAM (USD),ETN,"1,95%",,USD,Cryptocurrencies
2331,DE000A3GVKZ1,ETC Group Physical Solana,ESOL,ETN,"1,95%",,EUR,Cryptocurrencies
2332,DE000A3GVKZ1,ETC Group Physical Solana,ESOM (USD),ETN,"1,95%",,USD,Cryptocurrencies
2333,DE000A3GTML1,DDA Physical Ethereum ETP,IETH,ETN,"0,95%",,EUR,Cryptocurrencies
2334,GB00BMWB4803,CoinShares Physical Staked Tezos,XTZS,ETN,"0,00%",,EUR,Cryptocurrencies
2335,GB00BMWB4803,CoinShares Physical Staked Tezos,XTST (USD),ETN,"0,00%",,USD,Cryptocurrencies
2336,GB00BNRRFW10,CoinShares Physical Staked Polkadot,CDOT,ETN,"0,00%",,EUR,Cryptocurrencies
2337,GB00BNRRFW10,CoinShares Physical Staked Polkadot,CDOU (USD),ETN,"0,00%",,USD,Cryptocurrencies
2338,DE000A3GWEU3,VanEck Crypto Leaders ETN,VT0P,ETN,"1,50%",,EUR,Cryptocurrencies
2339,XS2434891219,Fidelity Physical Bitcoin ETP,FBTC,ETN,"0,75%",,EUR,Cryptocurrencies
2340,XS2427363036,WisdomTree STOXX Europe Travel & Leisure 2x Daily Leveraged,2FLY,ETN,"0,80%",,EUR,
2341,XS2437455608,WisdomTree STOXX Europe Travel & Leisure 2x Daily Short,STR2,ETN,"0,85%",,EUR,
2342,XS2427363895,WisdomTree STOXX Europe Automobiles 2x Daily Leveraged,2CAR,ETN,"0,80%",,EUR,
2343,XS2427474023,WisdomTree STOXX Europe Oil & Gas 2x Daily Short,O2IG,ETN,"0,85%",,EUR,
2344,GB00BLBDZV05,Global X Bitcoin ETN,BT0Y,ETN,"0,65%",,EUR,Cryptocurrencies
2345,GB00BLBDZV05,Global X Bitcoin ETN,BT0X (USD),ETN,"0,65%",,USD,Cryptocurrencies
2346,GB00BLBDZW12,Global X Ether ETN,ET0Y,ETN,"0,65%",,EUR,Cryptocurrencies
2347,GB00BLBDZW12,Global X Ether ETN,ET0X (USD),ETN,"0,65%",,USD,Cryptocurrencies
2348,GB00BNRRF659,CoinShares Physical Staked Cardano,CSDA,ETN,"0,00%",,EUR,Cryptocurrencies
2349,XS2305050556,GraniteShares FAANG ETP,FNNG,ETN,"0,69%",,EUR,
2350,XS2305051109,GraniteShares 1x Short FAANG Daily ETP,FNNS,ETN,"0,99%",,EUR,
2351,GB00BNRRFY34,CoinShares FTX Physical Staked Solana,SLNC,ETN,"0,00%",,EUR,Cryptocurrencies
2352,GB00BNGJ9G01,WisdomTree Solana,DSOL,ETN,"0,95%",,EUR,Cryptocurrencies
2353,GB00BNGJ9H18,WisdomTree Polkadot,XDOT,ETN,"0,95%",,EUR,Cryptocurrencies
2354,GB00BNGJ9J32,WisdomTree Cardano,WADA,ETN,"0,95%",,EUR,Cryptocurrencies
2355,CH1135202088,21Shares Avalanche ETP,V21A,ETN,"2,50%",,EUR,Cryptocurrencies
